age,income,location_type,education_level,self_image_dependence,risk_tolerance,novelty_seeking,beauty_confidence,pain_sensitivity,tattoo_acceptance,cultural_conservatism,natural_look_preference,minutes_on_makeup_per_day,skincare_loyalty_score,prior_pmu_experience,influencer_trust,preferred_discovery_channel,information_skepticism,pmu_interest_level
37,30153.653098887524,rural,college,0.6701194720210356,0.10412103245534904,0.6789415702921,0.878474597061605,0.7316069275266759,0.269576925947969,0.8271366380459982,0.7232954188692012,27.060009852447834,0.13562172008050627,0,0.1655800747167782,in-store,0.5880361820004666,0.0
37,74630.22740204554,urban,college,0.6850480938387882,0.519476829484264,0.5107213262620848,0.6582786182612804,0.8051713979295984,0.1443693350166259,0.08916621520282016,0.6119365341980025,28.27587171607082,0.6303590727535953,1,0.2037305479681517,in-store,0.1987954611990206,0.3298605768470936
27,65147.25634013952,urban,graduate,0.4156955076177183,0.14095813584713604,0.5823439329852244,0.3674934452799914,0.9131720438844874,0.6703327165723412,0.3931972143492991,0.9233405207499789,22.45753659272058,0.15106407764125426,0,0.39969479657168056,referral,0.3674709798000603,0.0973557344785076
53,39677.74482233414,suburban,graduate,0.28601352450174483,0.19427256987064126,0.6626288694677511,0.8453986261301509,0.5695529662588671,0.43536020911198325,0.2115090594633036,0.3980005627777497,16.718015608033234,0.48445037107699385,0,0.2200900597119487,referral,0.5760892193878207,0.0
39,83786.53708016463,rural,graduate,0.7841548449715285,0.3706607601227964,0.4508773465386911,0.8936927777820082,0.33326407068211633,0.0790172837783045,0.4605448888797871,0.6442888815991624,34.077887216890815,0.44838854746525475,0,0.5545120988072371,referral,0.46362801330192993,0.20734912586786103
23,64726.48230487391,urban,graduate,0.613095418865438,0.26714176321463384,0.4115523208618098,0.32197422288204747,0.4130251902675758,0.34928085916370905,0.3526664262794415,0.6992822709884473,27.97099979737568,0.7407869432084792,0,0.15583084974587796,Instagram,0.7083717354095024,0.40614198175900945
41,45127.529247370665,urban,college,0.4412633398172979,0.18160050377854414,0.6984052869251751,0.6694596827271009,0.48352123597359054,0.2430090985296438,0.5614948386776663,0.725835489076556,22.359387025117563,0.2705437474132996,0,0.6210562788749489,Instagram,0.14361633045637814,0.19551041299242009
25,20000.0,urban,college,0.38076432589867043,0.1725392066812919,0.7763589452527909,0.7329076561876856,0.3796305320226326,0.482309488254851,0.4651241172780219,0.9350947598606888,23.235540779494475,0.3667367800104734,0,0.33597926199298517,Instagram,0.5936526629545833,0.24990594576877212
42,84364.13858886113,urban,other,0.4932406409816428,0.2745845282196118,0.5716853237595856,0.4264639809480099,0.8835596766390887,0.0010953739108671252,0.4480021514197699,0.4706686009644463,38.64350180839713,0.41868790918802534,0,0.6000947812447138,Instagram,0.41800170394956165,0.24873996409425336
46,29156.41299854606,suburban,high_school,0.6474166954074274,0.18097731996695146,0.8286539990100319,0.1349533188254572,0.8372707025180073,0.32574613173335737,0.5879963228552857,0.5509107090562814,18.036547059741835,0.5462571525123484,0,0.6697903617310222,referral,0.0948103253934938,0.41591138765470675
26,25319.01879564662,suburban,graduate,0.4155160286259241,0.39132830918221145,0.544149842000404,0.49371386111652343,0.6050802478329483,0.16794449235559167,0.43719026395478716,0.5531515479756031,26.295528474116555,0.4109388556970709,0,0.7150703019515913,Instagram,0.5116765103729998,0.22248104794111592
44,65338.5564801446,urban,graduate,0.647602704053867,0.37926599193446736,0.7803682327742536,0.5327486320274948,0.9543765106833932,0.3199765413722341,0.3718905846588753,0.5854377549946317,43.4800108768366,0.1811969133503542,0,0.782173742102125,referral,0.37800530583094916,0.21659054472451325
39,86596.28609508909,urban,college,0.5831349728523578,0.29652571754562623,0.3168989523049736,0.6607873014755038,0.5703354612833257,0.5415756242474485,0.6332133327519327,0.862013475449445,33.70838205103949,0.8484408482853455,0,0.583682583689279,YouTube,0.1173860934268116,0.11371076245833286
43,70764.09227765776,urban,other,0.7640054979025352,0.3526147575112777,0.7370891986240464,0.2954696410133291,0.9174239199864057,0.5555408660622724,0.5512473818663153,0.886793120342657,14.256611004620861,0.611170470358782,0,0.2094927604963492,referral,0.1829205359458523,0.20466312581920573
53,58458.636800785396,urban,college,0.6487635692177298,0.19368654373016678,0.5571077470514859,0.3457323893370047,0.40111968482940363,0.47644123091640667,0.3881503191820123,0.7980564936590664,29.64193396879545,0.5272633855638507,1,0.16668066295716313,Instagram,0.4013222480537427,0.5108574522299147
32,58921.315124979286,suburban,college,0.9874782902392814,0.26825781427280815,0.5252915194056152,0.11944852973522428,0.5499174382603367,0.19287174454911732,0.4873439304035304,0.7799666757569906,36.55532431714454,0.3673860621298411,0,0.4574451671184653,Instagram,0.4646632774014443,0.6840368464253521
27,62801.23338170462,rural,high_school,0.5605213935531626,0.1821569819938059,0.31972699145274014,0.6071722241127083,0.8933237362963196,0.258547464522642,0.27057272828705536,0.43371920347650084,44.839082868543635,0.48083363873835394,0,0.4454981705343576,in-store,0.394349159485715,0.17014695992076428
26,61383.92884680148,rural,college,0.9258187204942332,0.5261826701604474,0.4472912973986016,0.7893329234442563,0.6174890341185388,0.18532379620743947,0.7025714090877537,0.7981299061510772,18.66931999882649,0.49010756660791743,0,0.5261669508555816,YouTube,0.6845744580309775,0.20282674543611143
26,54217.87135954064,urban,college,0.4087863375775993,0.124777547929926,0.43500859390249047,0.6238304290734692,0.5971669578915436,0.31948414415430754,0.28150201135603875,0.6269947352162027,21.62205415948298,0.30846205718196523,0,0.5577189726761594,in-store,0.30247520205188116,0.06321180083343599
34,51563.01655927814,rural,college,0.8282658284390435,0.2507956364705972,0.6743156784792698,0.14986053514689676,0.7879294713082772,0.0688347895043638,0.23631243999511584,0.49581806236037806,19.572600169197052,0.5157996255293016,0,0.45300803450800464,Instagram,0.19240010114693984,0.38324549476269354
38,49061.103081507164,suburban,graduate,0.8930283852273576,0.28578641062653054,0.6182477500475243,0.2891689302555574,0.629518875261506,0.13197579867204287,0.23633070277774576,0.360344411840811,20.31719700912317,0.6950911183485601,0,0.41976228602506066,Instagram,0.5026305468351255,0.5939410750813806
37,38690.531166999855,suburban,graduate,0.3097500470068247,0.26210906425601715,0.792780786500412,0.42344215346313935,0.8445260042316152,0.034535334602603225,0.603630115906893,0.29215162097973185,36.07507073545673,0.9349083203608244,1,0.3943044886362061,YouTube,0.8447977047680699,0.1685331141665916
43,45789.87384699839,urban,high_school,0.7052820242513991,0.48697290897867657,0.5970598072876678,0.7429132280052934,0.8296086465127871,0.1261504117627925,0.5364758758357456,0.5682996352019285,38.917336948254736,0.8165545238525976,0,0.3110033555320665,Instagram,0.10203839465499982,0.12031542392212158
35,24605.647787069218,urban,college,0.0786423542267963,0.21664215830146583,0.7972409700720001,0.9255939911886163,0.8490808348136943,0.20553131293509316,0.14186413492105263,0.5459994622590149,45.76355239324625,0.19563627418477994,0,0.5143746801031241,Instagram,0.1939989891087182,0.0
49,48524.90559807875,urban,graduate,0.3867784182632958,0.2806081650503514,0.430513414917433,0.24957416383163394,0.8060127177813062,0.20489175100798995,0.4908949541056351,0.4352504867586345,28.632376363863468,0.1961190724436244,0,0.22439414788575976,Instagram,0.2686878602633915,0.2630715969808631
32,35171.133392736236,urban,high_school,0.7344052865789173,0.3466370552987023,0.9952979337418388,0.5884569668206912,0.4501726571757265,0.0738871495276919,0.2973689007597373,0.6679028630172053,8.920155678307875,0.6146819496077266,1,0.5464455724733346,YouTube,0.6257783970154266,0.49528118545920574
62,33446.160241763435,urban,high_school,0.27026450293375565,0.29428594709795913,0.41845900278573905,0.6671371577378996,0.6186500726121368,0.38364945738027345,0.8006668325129276,0.17136528619760585,40.042052466861946,0.8895708630923413,0,0.04451012663366664,referral,0.3952065957666553,0.0
41,52698.41226730218,urban,high_school,0.3519596839306336,0.3114475008804538,0.8400822524193579,0.13139545987777065,0.7372850237169751,0.6006288632390423,0.09577670238267585,0.40590489016530024,32.38715517611376,0.28603637611376076,1,0.2284122318881994,YouTube,0.43876712501288767,0.27705643061532187
26,70880.034295169,urban,college,0.4957550003441458,0.167090865294795,0.8343757561699018,0.26582659885147825,0.7300197072662271,0.7330921241251053,0.21737323182624024,0.3725683310405454,30.899542189740046,0.46116622544197944,0,0.7083832003118962,Instagram,0.5005997874681618,0.48904834479125675
24,63774.7490900347,suburban,high_school,0.6862563126360812,0.10411726646726938,0.7607054282612485,0.8105293198851694,0.8343787957169779,0.5850614836425564,0.7253190979287855,0.7058288950860795,10.748947675331667,0.45339341907327,1,0.5526193147829755,in-store,0.2363378475176411,0.1151305238409744
39,26442.490945652346,urban,other,0.21110547305434632,0.19708533475315376,0.33017253022992765,0.0832054365489108,0.7483542155783053,0.2311397225860974,0.5400123576083335,0.7661464364519363,27.062462045919887,0.09195067889670978,0,0.139226011211513,Instagram,0.3692256767945793,0.1257902372795992
32,35155.57795144494,urban,college,0.388831225873127,0.38684222489626,0.4294118940201376,0.17801179496858893,0.879198055155969,0.622283286805969,0.41919480969381495,0.5466562998826416,12.095178208114223,0.756049760566362,0,0.4108228052640514,Instagram,0.15509819667783106,0.1493227962675856
42,64111.567819823234,rural,college,0.11222724118048971,0.2894650765385653,0.8899708191941171,0.8853844837248857,0.5516331409122863,0.4600935602070346,0.4022863729760197,0.752040128875027,37.22947482668639,0.8108810144460372,1,0.5055739773082654,referral,0.44061532040241286,0.11132200478857393
39,35262.68909692536,rural,college,0.855540433473044,0.25555015930450037,0.5853021762894952,0.5286833561419219,0.8496535250059061,0.4902181350791563,0.43531578989458286,0.6885720888416959,23.5515895694424,0.24992650346578762,0,0.5699652448098554,referral,0.6534554286000437,0.37932903394093453
34,46630.50275004463,suburban,college,0.49343588863470617,0.2244111143255999,0.5871926062931552,0.22174173129087632,0.4540498854937846,0.2548059255486331,0.12966556724757047,0.664828954474316,22.206984054531627,0.3673021243179458,0,0.6994760334618555,referral,0.3987958313224402,0.22608627998993142
26,58250.78148536828,rural,college,0.37375621722162505,0.6009842472388122,0.8265453162727817,0.35048566512939894,0.8200879782474962,0.1694098206778384,0.7487341259702556,0.38756418528014647,6.942667753664519,0.6139364127672587,1,0.4214837966632921,YouTube,0.5787009639861498,0.2505041831759925
19,35474.83317704547,suburban,graduate,0.7407121808795866,0.5705924664824104,0.19768500716847262,0.5942760997542805,0.33404757391102535,0.28228213582104583,0.3520846004464627,0.2613693982840289,45.406438045260636,0.8926150254677105,0,0.1732635261266172,Instagram,0.505339419459293,0.27191677851416984
30,51580.6325921894,rural,graduate,0.44283386924655554,0.25665449677539803,0.6855779561752949,0.7140138386348399,0.7585444176557121,0.11302271645813498,0.01787916215273508,0.7492499575869886,26.121530531559667,0.6066713278221898,0,0.18056440127084525,Instagram,0.1333264257960649,0.18923609817228965
43,29989.617576226934,urban,college,0.749549858832158,0.08333335564029919,0.7982889674731175,0.7643728996680931,0.839215731064739,0.49879536442411077,0.402790741729022,0.6934186459339222,31.304711555066362,0.1677424532916247,0,0.13302915468632917,referral,0.2769690354445469,0.18314121352070517
37,40979.48534073179,urban,graduate,0.2729702777905641,0.7559339192671153,0.5459795260042817,0.19153719304030312,0.6964867610165553,0.3431039587468418,0.23658709275039447,0.5051677484800432,18.96764863961168,0.730685926405108,0,0.37064339210303693,in-store,0.789489055167713,0.26284067246906617
22,54796.72901213806,urban,graduate,0.3488416743260572,0.8197328139974288,0.4449397371124967,0.48911056947857184,0.6934381714326088,0.40333253496381405,0.5720073293729206,0.4616339345016752,5.241374100500188,0.20194363354891703,0,0.10903823602354949,in-store,0.726446065517965,0.19191927452690033
36,26105.09399702496,urban,graduate,0.545444859474306,0.4854447487553563,0.5128329516982428,0.3003702735155491,0.8664557084853636,0.7452421672766494,0.5977491959190425,0.6413686422282178,22.025616177341195,0.3161228215096361,0,0.18822643513259057,referral,0.3754518026254385,0.16771341582411678
38,56607.121069405985,urban,high_school,0.7375527310690229,0.23468462865882858,0.5130742379193053,0.22605283261784725,0.6939650237089973,0.1584643172048792,0.49864065091267346,0.8710751903565558,24.426879933409296,0.6861681353294051,1,0.4895540337415283,in-store,0.09667422031724661,0.4776378940470838
26,49705.433016099785,suburban,high_school,0.6189627545421403,0.5687097367494747,0.7573151508435938,0.4545147910770901,0.5049905990631093,0.05344765340518244,0.35943308897417103,0.9023999107980714,34.39140031372264,0.14411218227075667,1,0.3497390910731143,Instagram,0.3978198951033409,0.4834135788645609
36,58287.34931625721,suburban,college,0.18809080710916357,0.44364396924515725,0.6840737970228477,0.5730574020087429,0.7266474791717038,0.5007763175517802,0.39333195282144695,0.443300246724004,24.674513836663017,0.6479870658964588,0,0.12883426348931296,Instagram,0.31964222437849427,0.022836767845857725
35,53358.712010969924,suburban,college,0.639995312740391,0.27424981718571895,0.0949188210633448,0.29601132980108513,0.5944432953349553,0.313750911725999,0.7850724165881645,0.8265024567149372,19.224767104540813,0.34650563237395465,0,0.15048709642778751,referral,0.28708520599426496,0.14285728500520728
23,70462.10644960766,urban,college,0.2507898660460333,0.3147057490708939,0.5448036154070413,0.27414834406637834,0.9494887717639386,0.4101105332608632,0.4376323349512703,0.7039963917988589,7.4499090428649914,0.4298687111797276,0,0.3488578068850318,in-store,0.35364901461627724,0.18611596595123414
38,51878.36753971861,rural,college,0.38312627275068734,0.11641480154355668,0.4071836528223269,0.39533047485600514,0.9611296615646235,0.5363568204765863,0.3154763950242786,0.35854785523112703,30.726802431341223,0.43103087758960845,1,0.14960551593787966,referral,0.1044320054724247,0.29764085812504315
40,43558.91688312121,suburban,graduate,0.5351927295944332,0.4648783447730996,0.7493250055082481,0.7948025562510047,0.8648424969798073,0.8662787327246422,0.14896380053999864,0.5523199339486476,18.05159709343699,0.3747389098371842,1,0.49125288670203165,referral,0.10193585963891418,0.064505130237367
45,51834.46254548425,urban,graduate,0.1967599820643906,0.4309058841775285,0.5510293719577316,0.4745834304393536,0.6589692148986935,0.6254250781449804,0.3027910332212472,0.4288246252142424,49.81209800648547,0.22274713513335515,0,0.6571039861738651,referral,0.5331988238286323,0.1333735362016399
45,58149.470435545816,suburban,graduate,0.8501472487561583,0.24724729471637014,0.6229493608972001,0.2452681597428426,0.40625929543440437,0.32751552380992544,0.45150881842514257,0.24559600121499717,32.25219992007153,0.5942054130772708,1,0.4590982139645801,referral,0.045876368786779795,0.5769276288399684
21,50732.901054885566,urban,college,0.18558077623352112,0.09706141868862438,0.5328834814134381,0.74815824593759,0.6462026251357715,0.21714544045750794,0.5712572652832701,0.7290962655855637,38.431542600494865,0.5303630767162176,0,0.8703559511858225,in-store,0.2678521374053387,0.04573760784285072
25,50608.87536805824,urban,college,0.6772979137385632,0.16667383336712324,0.7740941242574798,0.4318880457044339,0.7442837573399301,0.3878066154372553,0.2548099869962467,0.5943222326662688,26.268170005662427,0.7320864273408744,0,0.4736382991342012,referral,0.5187741108261714,0.42051378462252015
40,39470.12468289867,rural,college,0.6598661582665493,0.13539731702903812,0.4626055395843039,0.488033669226278,0.6481921495347397,0.20560649497079445,0.7534428594875474,0.741848515140797,33.01920434651867,0.17392915494402902,0,0.6780522876622346,Instagram,0.47195261457216553,0.20454726589355374
40,40056.48623673578,urban,high_school,0.4350556530870089,0.393239784217615,0.6246863843977201,0.4930854229007287,0.9183296904878856,0.5656934966499192,0.7957430947067086,0.8069934856173641,16.6392702634462,0.8622710660401111,0,0.3145976418120161,in-store,0.9446493254763346,0.043711837796520034
40,28960.920923004596,urban,high_school,0.5206060000276683,0.2601014419905871,0.8229139925840018,0.24216924070360954,0.6742876958687949,0.7694566288312208,0.1385553332003604,0.9466295988668452,12.326717614955914,0.8053197260073797,0,0.7760999647328571,referral,0.5127502653292507,0.50286488343784
65,76243.65114780409,rural,college,0.5691708252946497,0.449376511086293,0.7067427894039151,0.22354728498159726,0.8648215970337522,0.8791315731996028,0.4361956841854624,0.7074818296948612,30.226966160228347,0.17004386964208862,0,0.06915406520150613,in-store,0.5976571583823015,0.03358355437476662
40,31342.051469130725,suburban,college,0.7763644443675032,0.07481741644834426,0.475274361253774,0.07602014912495829,0.8369584705198423,0.4240287184006707,0.36509373352180735,0.24521799138879222,38.55587482801614,0.40228038178765146,0,0.1688794902910989,YouTube,0.5692430958241045,0.6527732262450209
46,39606.42203306139,urban,graduate,0.8602820710463068,0.4079151952527249,0.6218993559065082,0.055688988766731236,0.7079104914684077,0.2657602247437354,0.26998012051944376,0.8013291909062,0.8128234490763404,0.3769934114805649,0,0.17367599035941386,Instagram,0.10640162542522001,0.5696702348283189
44,39223.89101646204,urban,high_school,0.24203802219467183,0.30733510152467397,0.5678618694845332,0.6464003496092975,0.6215049019339597,0.4394846834775954,0.5467495390307089,0.3744251759069741,22.513447637939386,0.13401213061544467,0,0.2562215522209886,referral,0.4136047432831734,0.08541200215053035
41,63423.86565416662,urban,graduate,0.964628038477064,0.3947673712026059,0.6942626378883725,0.376503345235393,0.8872886339798406,0.3484629810827109,0.5991970038877771,0.8390360475512247,57.631831618325876,0.5185999947118948,0,0.05730478129177536,referral,0.5453919591132244,0.5639012566498781
31,45575.75482561958,suburban,college,0.7597153238386332,0.1512084421902838,0.9767727799391834,0.011608054232051763,0.3956311276138923,0.131978634130807,0.2926122017348373,0.5926256894780326,37.18841327504932,0.5342700951445835,1,0.4153049047645282,Instagram,0.1591217399194788,0.6661222579612969
42,68716.131090106,urban,college,0.6559481295173469,0.2510662961669584,0.4097388023848553,0.8793511768606359,0.4628831589778239,0.4314795158916425,0.20424729768532376,0.6333443126687357,53.06469050535747,0.17091611445420224,1,0.4949710314891979,in-store,0.29748546699086764,0.3925539738324638
27,39897.640636341974,urban,college,0.3913375845477976,0.21498906239845655,0.30430775803489285,0.8210143563323493,0.5109393957743882,0.22557401248136782,0.3671765607159365,0.6911410142816318,20.489325723171227,0.4603186164287145,0,0.2621316062106877,referral,0.45351915142581517,0.1150046270250423
32,54184.91243335703,rural,college,0.5451144133241671,0.4648024619149102,0.49514781244240336,0.42080605609146665,0.734243910377717,0.36205339408515014,0.3949185961097855,0.8535961220254262,23.1314135250834,0.9599426487981568,0,0.16211325072163277,in-store,0.4031628829084924,0.29755796305297666
30,37469.794201103636,suburban,college,0.5866475864818734,0.07971572994900748,0.5113462166952063,0.7738981822002686,0.7364874066949205,0.4132695920957837,0.5226815558140837,0.7340371200737076,44.50099980516761,0.2596378396646058,0,0.2579737233151404,in-store,0.227254425450712,0.13022176449629103
35,82177.23691660083,urban,college,0.16842938991471088,0.1085876979811247,0.6138005393232743,0.7597244910577485,0.6685742571008588,0.7482080607069114,0.4639709930614286,0.16225327960781294,39.35280533067488,0.6137797254087314,0,0.8044360515785248,Instagram,0.6112950628753544,0.0
58,32186.02371455731,suburban,high_school,0.5739716900066821,0.11974062491566158,0.8219312182869009,0.5458950723154731,0.7702726231149927,0.6712756030982698,0.5226331380080776,0.4253569199056405,28.584231359104724,0.6579362245718436,0,0.40450826429857195,in-store,0.40078393999792555,0.0631261313994477
18,54647.31065340541,suburban,high_school,0.6966855490474022,0.10952186295257084,0.7763336944236388,0.22617626764510618,0.6104155304009308,0.25232200392679344,0.5481098360868516,0.9470059458896323,11.062262860972428,0.6394910288191604,0,0.9487861930242508,in-store,0.41025947645862826,0.34039127525528684
41,59506.65321398148,urban,college,0.5500989374378407,0.1201867153746156,0.19669330230883694,0.4705106749926945,0.7712923575795587,0.517106253684792,0.3253968496651961,0.3563761381479931,47.352779433403654,0.04210645886963166,0,0.5068796573582695,in-store,0.6924983733620933,0.2813875743857476
18,56206.986461772474,urban,graduate,0.8277121959279715,0.24888934497421297,0.4400446472860405,0.3914771441171139,0.6939069716839509,0.6505918756243907,0.5813134603838973,0.48671213096012195,67.65342221291567,0.7845429815886429,0,0.1316302948563239,referral,0.2791496089996528,0.2225920795806322
30,47220.68511683438,rural,college,0.6180541610748902,0.32866482126390084,0.16889228041147167,0.30251246437405377,0.8763874711902498,0.22363571951554786,0.6513202429876362,0.948639577451988,6.422007175548703,0.5901314655228104,0,0.06001630763392385,referral,0.28132960502206766,0.009348345537498332
45,48052.689503998605,urban,graduate,0.03249510116852848,0.09219996496200467,0.8592933425550909,0.6136598562990706,0.8132504908248388,0.4505805732211262,0.1838523556570122,0.7515917058695385,51.05428724624158,0.07576448620334461,0,0.7590261080185364,Instagram,0.2659875518581948,0.08609998815769912
35,50657.17207968664,suburban,college,0.5976587442651641,0.24199911537895674,0.3680849651005465,0.6995552374559173,0.6774394212539505,0.24738788732176942,0.549297832040783,0.5133952616434508,22.97548286013943,0.1311654118494398,0,0.10367133790368573,in-store,0.33513839223868214,0.1475158378694028
24,47794.96997557267,urban,graduate,0.7521756367830104,0.30310426110928274,0.7488668507016301,0.5408419854345785,0.6521485745048345,0.4034704057057072,0.2658500391548114,0.6406645214466855,24.997970234427754,0.5042168663760057,1,0.4309233751418922,referral,0.23382934853004678,0.36005561676247
27,64458.18675192365,urban,graduate,0.10802150170193955,0.4030058374834903,0.875299232052012,0.15850875503506967,0.7270614512833595,0.49542457128145845,0.21635119904878275,0.5464655540967533,34.04459231307501,0.6403290981204429,0,0.8032061365644187,referral,0.4182608034694723,0.42746194723694464
41,83157.84502387026,urban,college,0.6839238064219414,0.05060047096710167,0.3962296284184001,0.2414707356138298,0.4422629493055164,0.644587379535549,0.5796240778438804,0.570229412958674,11.91715081290004,0.5701250278999815,0,0.33416985422968093,Instagram,0.36925222710288813,0.5305853371989603
27,41637.623224882496,urban,college,0.4911789852389703,0.3448931859287495,0.5186168454515145,0.8792666259759033,0.8945526863392755,0.8098608418605648,0.1621461919907429,0.5225387402272724,29.442923325834222,0.7713155165899359,0,0.5842211197301879,referral,0.5637252615554916,0.06777656562132171
37,29452.955306313834,urban,graduate,0.9285927213031547,0.3035474128758345,0.48948998598738847,0.09176643841843046,0.6319799367426131,0.6818056807388516,0.7401887830590307,0.6742541785236814,5.831195582967457,0.11256111237208706,0,0.1043356250309204,Instagram,0.638783381238156,0.4775555759678472
35,48675.76927473118,urban,college,0.2674382070467113,0.23886620033675662,0.8423194453978293,0.5069606205263225,0.6476372573554231,0.6726521830070509,0.38039155389097984,0.4507184253214896,37.14123734667307,0.5833095772766324,0,0.38317846819643603,YouTube,0.4170450474885814,0.1704137857809401
28,88695.64006481477,rural,college,0.5499420062955347,0.17093896791706076,0.3015777191047034,0.37316264804404,0.9111575825741064,0.3908125139039136,0.6300755520366143,0.8039637170486685,63.50583056944753,0.49585047588491804,0,0.3815085684200134,in-store,0.5704452992523512,0.21643489803450436
56,37944.88148045404,rural,high_school,0.3479419341574724,0.1080732345725088,0.8345088880247608,0.5749579761812699,0.9072073518445601,0.19434934348934155,0.5903569285473286,0.5448048697577071,20.407027662545065,0.4079759053856708,0,0.20629897878003328,Instagram,0.6430994382926155,0.12110321179923182
41,74586.75208166102,suburban,graduate,0.8521010534468769,0.07212621128164151,0.5323733613160389,0.6969264074628222,0.639777443013799,0.09478640244437529,0.29064239165570604,0.38955722600673837,27.468849925624326,0.7131682100075297,1,0.6557661459059511,referral,0.49496958727461,0.17750342163110006
18,75165.51221114662,rural,graduate,0.4183531268815649,0.38813670972220216,0.6514250491894974,0.6239327423955159,0.5968817749030516,0.6553871797521493,0.3739206436155588,0.5057196899900427,28.207827358908773,0.5589634651653282,0,0.44519779770311646,referral,0.7867967814614027,0.320194136159348
36,41696.176374380084,urban,high_school,0.839938338369834,0.08731142074935945,0.9319982495948003,0.7496787396437231,0.8799893931351047,0.62928788066176,0.42470999997617626,0.7709740545500838,44.797028909865034,0.6119422530908298,0,0.14997248200252403,in-store,0.5306338095730636,0.2408192787206475
28,58534.74618777913,rural,college,0.15986069358160554,0.11697491644079362,0.6540237179379448,0.6102882663358218,0.6893875827649174,0.4737574839618887,0.1748647570496783,0.5515234315687036,36.08358553577702,0.5241548911599507,0,0.4103564401530947,in-store,0.542625174254579,0.19712093988875967
43,74425.94934692807,urban,college,0.5166959882062171,0.3224531691266633,0.44724881025591107,0.5660879158781608,0.7792709635795354,0.700469304492195,0.34588456822878233,0.3819760299790499,43.80519015527893,0.659060266326131,0,0.3669984795858691,YouTube,0.01517972663925496,0.11925454438783098
27,44313.08388518769,rural,high_school,0.5661828590988143,0.026861395076378185,0.6451613179548753,0.6583352551034706,0.5862324501588171,0.383215510152579,0.2826424479992717,0.7006057347063941,22.406469971964412,0.22607168493268334,0,0.28517471011632683,Instagram,0.25410337001938693,0.35039278057668743
33,46946.29459846457,rural,other,0.6801010551171683,0.26887149138736227,0.513173589640867,0.7766781259356843,0.9554042192211746,0.47843933822292234,0.5433508662918101,0.480096705011218,36.50353507229695,0.7631169195739442,0,0.16023370234431478,Instagram,0.5731693093821817,0.0
40,41274.786290770346,suburban,college,0.8377595005700063,0.19523149568767242,0.5578730903016114,0.5052569852682884,0.9135621963355323,0.6387809358882418,0.2859781467262439,0.6170937144850147,0.0,0.8479478387528029,0,0.16880317874542378,referral,0.7122871653591067,0.446559436952351
43,34778.649039607,rural,high_school,0.5597109150518887,0.30456243134300215,0.7898707356750143,0.7755723497879541,0.8688925256058772,0.5666118717374061,0.3705957259402688,0.45789335790181335,40.011938579835444,0.09499521108026655,0,0.5617619288120896,in-store,0.6099568081176303,0.0
22,40260.83682400989,suburban,college,0.12996801825264956,0.14970705612865684,0.728691703476151,0.745343669757704,0.8422152516804428,0.6914971430947654,0.30859910201520585,0.1946227528929415,11.733109368071055,0.4557065975724888,0,0.4585304323729728,Instagram,0.34859565329355924,0.0
31,31640.895998566153,urban,graduate,0.3150866350528642,0.22793003725016892,0.7065271291670662,0.22974130178740226,0.8812921327078116,0.18561611859044969,0.37597832717135793,0.4760610711986266,25.086091777501117,0.5381915209941005,0,0.060212516348069636,Instagram,0.2853396750860431,0.3065604839935918
30,50511.25202388839,urban,high_school,0.1897646051229049,0.3284554701342941,0.33239450702328877,0.26468284812353204,0.7330982930136706,0.5580109295299337,0.44522255148696205,0.7701630088950825,41.17876662966307,0.3369674450021737,1,0.5891573914249499,in-store,0.09397940408851313,0.12901724739773193
28,38450.40153412038,suburban,college,0.8989387913963964,0.5144052031331324,0.893499336568721,0.6324674990343891,0.8489228708867783,0.22482959594995233,0.4853500014970705,0.9215872955675346,6.958652510701384,0.5844381572143345,0,0.45544408616822335,in-store,0.3713039446080265,0.24756770392315178
52,53506.788676861215,urban,college,0.6071741655077131,0.18120706127316275,0.6199432220393024,0.8220884451299554,0.781009295208538,0.5552491636297424,0.5357104749540152,0.7845524785101878,46.34149197333038,0.5058706705607638,0,0.24853576231065247,Instagram,0.27046580750547,0.0005427498582351101
39,26661.56530694559,suburban,high_school,0.38913678495359943,0.17272747725048362,0.7524764380114682,0.34526681289927214,0.9476259077649826,0.39575257825732846,0.7102316559738157,0.9295010570219101,28.135427830669137,0.9024429884122407,0,0.15564643279462279,in-store,0.3906898412091568,0.08996127421563713
22,54963.20348321686,rural,high_school,0.572771477916712,0.10919795876437816,0.39390955422240403,0.5158059046016885,0.7781995754483544,0.6850310353608682,0.6421263603627662,0.6890262928648699,51.796732294308576,0.27003951254935654,0,0.4073384478480597,Instagram,0.3867266671362175,0.16252300264987835
44,62502.93442413387,urban,college,0.6283006998027771,0.2311963786845543,0.9164032474724658,0.6356192454326903,0.7889927045089253,0.19875436821931688,0.8635892202206213,0.5936580587725987,16.457337614463203,0.49788216455571027,0,0.6900654302872631,Instagram,0.3819803615170588,0.1396894054456399
56,20093.96536142817,suburban,college,0.5828557498921758,0.4311116916368805,0.5968203081341397,0.056714996812930435,0.650274443177155,0.2558097354880031,0.2656752835774767,0.5174528026582671,2.80818413479577,0.5147078942534563,0,0.39934951330651314,Instagram,0.2969822625125936,0.6061292991052323
45,55610.848547713584,rural,graduate,0.6604392473989781,0.36320975358824,0.8277788036434487,0.6074387463433665,0.6280489646263111,0.5863702729295295,0.5166408012902455,0.9338219922936318,29.565799269929425,0.9642550036429631,0,0.5094358236587213,in-store,0.12447271965599097,0.2762424953597623
