age,income,location_type,education_level,self_image_dependence,risk_tolerance,novelty_seeking,beauty_confidence,pain_sensitivity,tattoo_acceptance,cultural_conservatism,natural_look_preference,minutes_on_makeup_per_day,skincare_loyalty_score,prior_pmu_experience,influencer_trust,preferred_discovery_channel,information_skepticism,pmu_interest_level,cluster
26,70880.034295169,urban,college,0.4957550003441458,0.167090865294795,0.8343757561699018,0.2658265988514782,0.7300197072662271,0.7330921241251053,0.2173732318262402,0.3725683310405454,30.89954218974005,0.4611662254419794,0,0.7083832003118962,Instagram,0.5005997874681618,0.4890483447912567,0
24,63774.7490900347,suburban,high_school,0.6862563126360812,0.1041172664672693,0.7607054282612485,0.8105293198851694,0.8343787957169779,0.5850614836425564,0.7253190979287855,0.7058288950860795,10.748947675331667,0.45339341907327,1,0.5526193147829755,in-store,0.2363378475176411,0.1151305238409744,1
39,26442.490945652346,urban,other,0.2111054730543463,0.1970853347531537,0.3301725302299276,0.0832054365489108,0.7483542155783053,0.2311397225860974,0.5400123576083335,0.7661464364519363,27.062462045919887,0.0919506788967097,0,0.139226011211513,Instagram,0.3692256767945793,0.1257902372795992,0
32,35155.57795144494,urban,college,0.388831225873127,0.38684222489626,0.4294118940201376,0.1780117949685889,0.879198055155969,0.622283286805969,0.4191948096938149,0.5466562998826416,12.095178208114223,0.756049760566362,0,0.4108228052640514,Instagram,0.155098196677831,0.1493227962675856,0
42,64111.567819823234,rural,college,0.1122272411804897,0.2894650765385653,0.8899708191941171,0.8853844837248857,0.5516331409122863,0.4600935602070346,0.4022863729760197,0.752040128875027,37.22947482668639,0.8108810144460372,1,0.5055739773082654,referral,0.4406153204024128,0.1113220047885739,1
39,35262.68909692536,rural,college,0.855540433473044,0.2555501593045003,0.5853021762894952,0.5286833561419219,0.8496535250059061,0.4902181350791563,0.4353157898945828,0.6885720888416959,23.5515895694424,0.2499265034657876,0,0.5699652448098554,referral,0.6534554286000437,0.3793290339409345,0
34,46630.50275004463,suburban,college,0.4934358886347061,0.2244111143255999,0.5871926062931552,0.2217417312908763,0.4540498854937846,0.2548059255486331,0.1296655672475704,0.664828954474316,22.206984054531627,0.3673021243179458,0,0.6994760334618555,referral,0.3987958313224402,0.2260862799899314,0
26,58250.78148536828,rural,college,0.373756217221625,0.6009842472388122,0.8265453162727817,0.3504856651293989,0.8200879782474962,0.1694098206778384,0.7487341259702556,0.3875641852801464,6.942667753664519,0.6139364127672587,1,0.4214837966632921,YouTube,0.5787009639861498,0.2505041831759925,1
19,35474.83317704547,suburban,graduate,0.7407121808795866,0.5705924664824104,0.1976850071684726,0.5942760997542805,0.3340475739110253,0.2822821358210458,0.3520846004464627,0.2613693982840289,45.40643804526064,0.8926150254677105,0,0.1732635261266172,Instagram,0.505339419459293,0.2719167785141698,0
30,51580.6325921894,rural,graduate,0.4428338692465555,0.256654496775398,0.6855779561752949,0.7140138386348399,0.7585444176557121,0.1130227164581349,0.017879162152735,0.7492499575869886,26.121530531559667,0.6066713278221898,0,0.1805644012708452,Instagram,0.1333264257960649,0.1892360981722896,0
43,29989.617576226938,urban,college,0.749549858832158,0.0833333556402991,0.7982889674731175,0.7643728996680931,0.839215731064739,0.4987953644241107,0.402790741729022,0.6934186459339222,31.30471155506636,0.1677424532916247,0,0.1330291546863291,referral,0.2769690354445469,0.1831412135207051,0
37,40979.48534073179,urban,graduate,0.2729702777905641,0.7559339192671153,0.5459795260042817,0.1915371930403031,0.6964867610165553,0.3431039587468418,0.2365870927503944,0.5051677484800432,18.96764863961168,0.730685926405108,0,0.3706433921030369,in-store,0.789489055167713,0.2628406724690661,0
22,54796.72901213806,urban,graduate,0.3488416743260572,0.8197328139974288,0.4449397371124967,0.4891105694785718,0.6934381714326088,0.403332534963814,0.5720073293729206,0.4616339345016752,5.241374100500188,0.201943633548917,0,0.1090382360235494,in-store,0.726446065517965,0.1919192745269003,0
36,26105.09399702496,urban,graduate,0.545444859474306,0.4854447487553563,0.5128329516982428,0.3003702735155491,0.8664557084853636,0.7452421672766494,0.5977491959190425,0.6413686422282178,22.025616177341195,0.3161228215096361,0,0.1882264351325905,referral,0.3754518026254385,0.1677134158241167,0
38,56607.121069405985,urban,high_school,0.7375527310690229,0.2346846286588285,0.5130742379193053,0.2260528326178472,0.6939650237089973,0.1584643172048792,0.4986406509126734,0.8710751903565558,24.426879933409296,0.6861681353294051,1,0.4895540337415283,in-store,0.0966742203172466,0.4776378940470838,1
26,49705.433016099785,suburban,high_school,0.6189627545421403,0.5687097367494747,0.7573151508435938,0.4545147910770901,0.5049905990631093,0.0534476534051824,0.359433088974171,0.9023999107980714,34.39140031372264,0.1441121822707566,1,0.3497390910731143,Instagram,0.3978198951033409,0.4834135788645609,1
36,58287.34931625721,suburban,college,0.1880908071091635,0.4436439692451572,0.6840737970228477,0.5730574020087429,0.7266474791717038,0.5007763175517802,0.3933319528214469,0.443300246724004,24.674513836663017,0.6479870658964588,0,0.1288342634893129,Instagram,0.3196422243784942,0.0228367678458577,0
35,53358.71201096992,suburban,college,0.639995312740391,0.2742498171857189,0.0949188210633448,0.2960113298010851,0.5944432953349553,0.313750911725999,0.7850724165881645,0.8265024567149372,19.224767104540813,0.3465056323739546,0,0.1504870964277875,referral,0.2870852059942649,0.1428572850052072,0
23,70462.10644960766,urban,college,0.2507898660460333,0.3147057490708939,0.5448036154070413,0.2741483440663783,0.9494887717639386,0.4101105332608632,0.4376323349512703,0.7039963917988589,7.449909042864992,0.4298687111797276,0,0.3488578068850318,in-store,0.3536490146162772,0.1861159659512341,0
38,51878.36753971861,rural,college,0.3831262727506873,0.1164148015435566,0.4071836528223269,0.3953304748560051,0.9611296615646236,0.5363568204765863,0.3154763950242786,0.358547855231127,30.726802431341223,0.4310308775896084,1,0.1496055159378796,referral,0.1044320054724247,0.2976408581250431,1
40,43558.91688312121,suburban,graduate,0.5351927295944332,0.4648783447730996,0.7493250055082481,0.7948025562510047,0.8648424969798073,0.8662787327246422,0.1489638005399986,0.5523199339486476,18.05159709343699,0.3747389098371842,1,0.4912528867020316,referral,0.1019358596389141,0.064505130237367,1
45,51834.46254548425,urban,graduate,0.1967599820643906,0.4309058841775285,0.5510293719577316,0.4745834304393536,0.6589692148986935,0.6254250781449804,0.3027910332212472,0.4288246252142424,49.81209800648547,0.2227471351333551,0,0.6571039861738651,referral,0.5331988238286323,0.1333735362016399,0
45,58149.470435545816,suburban,graduate,0.8501472487561583,0.2472472947163701,0.6229493608972001,0.2452681597428426,0.4062592954344043,0.3275155238099254,0.4515088184251425,0.2455960012149971,32.25219992007153,0.5942054130772708,1,0.4590982139645801,referral,0.0458763687867797,0.5769276288399684,1
21,50732.901054885566,urban,college,0.1855807762335211,0.0970614186886243,0.5328834814134381,0.74815824593759,0.6462026251357715,0.2171454404575079,0.5712572652832701,0.7290962655855637,38.431542600494865,0.5303630767162176,0,0.8703559511858225,in-store,0.2678521374053387,0.0457376078428507,0
25,50608.87536805824,urban,college,0.6772979137385632,0.1666738333671232,0.7740941242574798,0.4318880457044339,0.7442837573399301,0.3878066154372553,0.2548099869962467,0.5943222326662688,26.268170005662427,0.7320864273408744,0,0.4736382991342012,referral,0.5187741108261714,0.4205137846225201,0
40,39470.12468289867,rural,college,0.6598661582665493,0.1353973170290381,0.4626055395843039,0.488033669226278,0.6481921495347397,0.2056064949707944,0.7534428594875474,0.741848515140797,33.01920434651867,0.173929154944029,0,0.6780522876622346,Instagram,0.4719526145721655,0.2045472658935537,0
40,40056.48623673578,urban,high_school,0.4350556530870089,0.393239784217615,0.6246863843977201,0.4930854229007287,0.9183296904878856,0.5656934966499192,0.7957430947067086,0.8069934856173641,16.6392702634462,0.8622710660401111,0,0.3145976418120161,in-store,0.9446493254763346,0.04371183779652,0
40,28960.920923004596,urban,high_school,0.5206060000276683,0.2601014419905871,0.8229139925840018,0.2421692407036095,0.6742876958687949,0.7694566288312208,0.1385553332003604,0.9466295988668452,12.326717614955914,0.8053197260073797,0,0.7760999647328571,referral,0.5127502653292507,0.50286488343784,0
65,76243.65114780409,rural,college,0.5691708252946497,0.449376511086293,0.7067427894039151,0.2235472849815972,0.8648215970337522,0.8791315731996028,0.4361956841854624,0.7074818296948612,30.226966160228347,0.1700438696420886,0,0.0691540652015061,in-store,0.5976571583823015,0.0335835543747666,0
40,31342.051469130725,suburban,college,0.7763644443675032,0.0748174164483442,0.475274361253774,0.0760201491249582,0.8369584705198423,0.4240287184006707,0.3650937335218073,0.2452179913887922,38.55587482801614,0.4022803817876514,0,0.1688794902910989,YouTube,0.5692430958241045,0.6527732262450209,0
46,39606.42203306139,urban,graduate,0.8602820710463068,0.4079151952527249,0.6218993559065082,0.0556889887667312,0.7079104914684077,0.2657602247437354,0.2699801205194437,0.8013291909062,0.8128234490763404,0.3769934114805649,0,0.1736759903594138,Instagram,0.10640162542522,0.5696702348283189,0
44,39223.89101646204,urban,high_school,0.2420380221946718,0.3073351015246739,0.5678618694845332,0.6464003496092975,0.6215049019339597,0.4394846834775954,0.5467495390307089,0.3744251759069741,22.513447637939382,0.1340121306154446,0,0.2562215522209886,referral,0.4136047432831734,0.0854120021505303,0
41,63423.86565416662,urban,graduate,0.964628038477064,0.3947673712026059,0.6942626378883725,0.376503345235393,0.8872886339798406,0.3484629810827109,0.5991970038877771,0.8390360475512247,57.63183161832587,0.5185999947118948,0,0.0573047812917753,referral,0.5453919591132244,0.5639012566498781,0
31,45575.75482561958,suburban,college,0.7597153238386332,0.1512084421902838,0.9767727799391834,0.0116080542320517,0.3956311276138923,0.131978634130807,0.2926122017348373,0.5926256894780326,37.18841327504932,0.5342700951445835,1,0.4153049047645282,Instagram,0.1591217399194788,0.6661222579612969,1
42,68716.131090106,urban,college,0.6559481295173469,0.2510662961669584,0.4097388023848553,0.8793511768606359,0.4628831589778239,0.4314795158916425,0.2042472976853237,0.6333443126687357,53.06469050535747,0.1709161144542022,1,0.4949710314891979,in-store,0.2974854669908676,0.3925539738324638,1
27,39897.640636341974,urban,college,0.3913375845477976,0.2149890623984565,0.3043077580348928,0.8210143563323493,0.5109393957743882,0.2255740124813678,0.3671765607159365,0.6911410142816318,20.489325723171227,0.4603186164287145,0,0.2621316062106877,referral,0.4535191514258151,0.1150046270250423,0
32,54184.91243335703,rural,college,0.5451144133241671,0.4648024619149102,0.4951478124424033,0.4208060560914666,0.734243910377717,0.3620533940851501,0.3949185961097855,0.8535961220254262,23.1314135250834,0.9599426487981568,0,0.1621132507216327,in-store,0.4031628829084924,0.2975579630529766,0
30,37469.79420110363,suburban,college,0.5866475864818734,0.0797157299490074,0.5113462166952063,0.7738981822002686,0.7364874066949205,0.4132695920957837,0.5226815558140837,0.7340371200737076,44.50099980516761,0.2596378396646058,0,0.2579737233151404,in-store,0.227254425450712,0.130221764496291,0
35,82177.23691660083,urban,college,0.1684293899147108,0.1085876979811247,0.6138005393232743,0.7597244910577485,0.6685742571008588,0.7482080607069114,0.4639709930614286,0.1622532796078129,39.35280533067488,0.6137797254087314,0,0.8044360515785248,Instagram,0.6112950628753544,0.0,0
58,32186.02371455731,suburban,high_school,0.5739716900066821,0.1197406249156615,0.8219312182869009,0.5458950723154731,0.7702726231149927,0.6712756030982698,0.5226331380080776,0.4253569199056405,28.584231359104724,0.6579362245718436,0,0.4045082642985719,in-store,0.4007839399979255,0.0631261313994477,0
18,54647.31065340541,suburban,high_school,0.6966855490474022,0.1095218629525708,0.7763336944236388,0.2261762676451061,0.6104155304009308,0.2523220039267934,0.5481098360868516,0.9470059458896324,11.062262860972428,0.6394910288191604,0,0.9487861930242508,in-store,0.4102594764586282,0.3403912752552868,0
41,59506.65321398148,urban,college,0.5500989374378407,0.1201867153746156,0.1966933023088369,0.4705106749926945,0.7712923575795587,0.517106253684792,0.3253968496651961,0.3563761381479931,47.352779433403654,0.0421064588696316,0,0.5068796573582695,in-store,0.6924983733620933,0.2813875743857476,0
18,56206.986461772474,urban,graduate,0.8277121959279715,0.2488893449742129,0.4400446472860405,0.3914771441171139,0.6939069716839509,0.6505918756243907,0.5813134603838973,0.4867121309601219,67.65342221291567,0.7845429815886429,0,0.1316302948563239,referral,0.2791496089996528,0.2225920795806322,0
30,47220.68511683438,rural,college,0.6180541610748902,0.3286648212639008,0.1688922804114716,0.3025124643740537,0.8763874711902498,0.2236357195155478,0.6513202429876362,0.948639577451988,6.422007175548703,0.5901314655228104,0,0.0600163076339238,referral,0.2813296050220676,0.0093483455374983,0
45,48052.689503998605,urban,graduate,0.0324951011685284,0.0921999649620046,0.8592933425550909,0.6136598562990706,0.8132504908248388,0.4505805732211262,0.1838523556570122,0.7515917058695385,51.05428724624158,0.0757644862033446,0,0.7590261080185364,Instagram,0.2659875518581948,0.0860999881576991,0
35,50657.17207968664,suburban,college,0.5976587442651641,0.2419991153789567,0.3680849651005465,0.6995552374559173,0.6774394212539505,0.2473878873217694,0.549297832040783,0.5133952616434508,22.97548286013943,0.1311654118494398,0,0.1036713379036857,in-store,0.3351383922386821,0.1475158378694028,0
24,47794.96997557267,urban,graduate,0.7521756367830104,0.3031042611092827,0.7488668507016301,0.5408419854345785,0.6521485745048345,0.4034704057057072,0.2658500391548114,0.6406645214466855,24.99797023442775,0.5042168663760057,1,0.4309233751418922,referral,0.2338293485300467,0.36005561676247,1
27,64458.18675192365,urban,graduate,0.1080215017019395,0.4030058374834903,0.875299232052012,0.1585087550350696,0.7270614512833595,0.4954245712814584,0.2163511990487827,0.5464655540967533,34.04459231307501,0.6403290981204429,0,0.8032061365644187,referral,0.4182608034694723,0.4274619472369446,0
41,83157.84502387026,urban,college,0.6839238064219414,0.0506004709671016,0.3962296284184001,0.2414707356138298,0.4422629493055164,0.644587379535549,0.5796240778438804,0.570229412958674,11.91715081290004,0.5701250278999815,0,0.3341698542296809,Instagram,0.3692522271028881,0.5305853371989603,0
27,41637.623224882496,urban,college,0.4911789852389703,0.3448931859287495,0.5186168454515145,0.8792666259759033,0.8945526863392755,0.8098608418605648,0.1621461919907429,0.5225387402272724,29.442923325834222,0.7713155165899359,0,0.5842211197301879,referral,0.5637252615554916,0.0677765656213217,0
37,29452.955306313834,urban,graduate,0.9285927213031548,0.3035474128758345,0.4894899859873884,0.0917664384184304,0.6319799367426131,0.6818056807388516,0.7401887830590307,0.6742541785236814,5.831195582967457,0.112561112372087,0,0.1043356250309204,Instagram,0.638783381238156,0.4775555759678472,0
35,48675.76927473118,urban,college,0.2674382070467113,0.2388662003367566,0.8423194453978293,0.5069606205263225,0.6476372573554231,0.6726521830070509,0.3803915538909798,0.4507184253214896,37.14123734667307,0.5833095772766324,0,0.383178468196436,YouTube,0.4170450474885814,0.1704137857809401,0
28,88695.64006481477,rural,college,0.5499420062955347,0.1709389679170607,0.3015777191047034,0.37316264804404,0.9111575825741064,0.3908125139039136,0.6300755520366143,0.8039637170486685,63.50583056944753,0.495850475884918,0,0.3815085684200134,in-store,0.5704452992523512,0.2164348980345043,0
56,37944.88148045404,rural,high_school,0.3479419341574724,0.1080732345725088,0.8345088880247608,0.5749579761812699,0.90720735184456,0.1943493434893415,0.5903569285473286,0.5448048697577071,20.407027662545065,0.4079759053856708,0,0.2062989787800332,Instagram,0.6430994382926155,0.1211032117992318,0
41,74586.75208166102,suburban,graduate,0.8521010534468769,0.0721262112816415,0.5323733613160389,0.6969264074628222,0.639777443013799,0.0947864024443752,0.290642391655706,0.3895572260067383,27.46884992562433,0.7131682100075297,1,0.6557661459059511,referral,0.49496958727461,0.1775034216311,1
18,75165.51221114662,rural,graduate,0.4183531268815649,0.3881367097222021,0.6514250491894974,0.6239327423955159,0.5968817749030516,0.6553871797521493,0.3739206436155588,0.5057196899900427,28.207827358908773,0.5589634651653282,0,0.4451977977031164,referral,0.7867967814614027,0.320194136159348,0
36,41696.17637438008,urban,high_school,0.839938338369834,0.0873114207493594,0.9319982495948004,0.7496787396437231,0.8799893931351047,0.62928788066176,0.4247099999761762,0.7709740545500838,44.797028909865034,0.6119422530908298,0,0.149972482002524,in-store,0.5306338095730636,0.2408192787206475,0
28,58534.74618777913,rural,college,0.1598606935816055,0.1169749164407936,0.6540237179379448,0.6102882663358218,0.6893875827649174,0.4737574839618887,0.1748647570496783,0.5515234315687036,36.08358553577702,0.5241548911599507,0,0.4103564401530947,in-store,0.542625174254579,0.1971209398887596,0
43,74425.94934692807,urban,college,0.5166959882062171,0.3224531691266633,0.447248810255911,0.5660879158781608,0.7792709635795354,0.700469304492195,0.3458845682287823,0.3819760299790499,43.80519015527893,0.659060266326131,0,0.3669984795858691,YouTube,0.0151797266392549,0.1192545443878309,0
27,44313.08388518769,rural,high_school,0.5661828590988143,0.0268613950763781,0.6451613179548753,0.6583352551034706,0.5862324501588171,0.383215510152579,0.2826424479992717,0.7006057347063941,22.406469971964412,0.2260716849326833,0,0.2851747101163268,Instagram,0.2541033700193869,0.3503927805766874,0
33,46946.29459846457,rural,other,0.6801010551171683,0.2688714913873622,0.513173589640867,0.7766781259356843,0.9554042192211746,0.4784393382229223,0.5433508662918101,0.480096705011218,36.50353507229695,0.7631169195739442,0,0.1602337023443147,Instagram,0.5731693093821817,0.0,0
40,41274.786290770346,suburban,college,0.8377595005700063,0.1952314956876724,0.5578730903016114,0.5052569852682884,0.9135621963355324,0.6387809358882418,0.2859781467262439,0.6170937144850147,0.0,0.8479478387528029,0,0.1688031787454237,referral,0.7122871653591067,0.446559436952351,0
43,34778.649039607,rural,high_school,0.5597109150518887,0.3045624313430021,0.7898707356750143,0.7755723497879541,0.8688925256058772,0.5666118717374061,0.3705957259402688,0.4578933579018133,40.01193857983544,0.0949952110802665,0,0.5617619288120896,in-store,0.6099568081176303,0.0,0
22,40260.83682400989,suburban,college,0.1299680182526495,0.1497070561286568,0.728691703476151,0.745343669757704,0.8422152516804428,0.6914971430947654,0.3085991020152058,0.1946227528929415,11.733109368071055,0.4557065975724888,0,0.4585304323729728,Instagram,0.3485956532935592,0.0,0
31,31640.895998566153,urban,graduate,0.3150866350528642,0.2279300372501689,0.7065271291670662,0.2297413017874022,0.8812921327078116,0.1856161185904496,0.3759783271713579,0.4760610711986266,25.086091777501117,0.5381915209941005,0,0.0602125163480696,Instagram,0.2853396750860431,0.3065604839935918,0
30,50511.25202388839,urban,high_school,0.1897646051229049,0.3284554701342941,0.3323945070232887,0.264682848123532,0.7330982930136706,0.5580109295299337,0.445222551486962,0.7701630088950825,41.17876662966307,0.3369674450021737,1,0.5891573914249499,in-store,0.0939794040885131,0.1290172473977319,1
28,38450.40153412038,suburban,college,0.8989387913963964,0.5144052031331324,0.893499336568721,0.6324674990343891,0.8489228708867783,0.2248295959499523,0.4853500014970705,0.9215872955675346,6.958652510701384,0.5844381572143345,0,0.4554440861682233,in-store,0.3713039446080265,0.2475677039231517,0
52,53506.788676861215,urban,college,0.6071741655077131,0.1812070612731627,0.6199432220393024,0.8220884451299554,0.781009295208538,0.5552491636297424,0.5357104749540152,0.7845524785101878,46.34149197333038,0.5058706705607638,0,0.2485357623106524,Instagram,0.27046580750547,0.0005427498582351,0
39,26661.56530694559,suburban,high_school,0.3891367849535994,0.1727274772504836,0.7524764380114682,0.3452668128992721,0.9476259077649826,0.3957525782573284,0.7102316559738157,0.92950105702191,28.135427830669137,0.9024429884122408,0,0.1556464327946227,in-store,0.3906898412091568,0.0899612742156371,0
22,54963.20348321686,rural,high_school,0.572771477916712,0.1091979587643781,0.393909554222404,0.5158059046016885,0.7781995754483544,0.6850310353608682,0.6421263603627662,0.6890262928648699,51.796732294308576,0.2700395125493565,0,0.4073384478480597,Instagram,0.3867266671362175,0.1625230026498783,0
44,62502.93442413387,urban,college,0.6283006998027771,0.2311963786845543,0.9164032474724658,0.6356192454326903,0.7889927045089253,0.1987543682193168,0.8635892202206213,0.5936580587725987,16.457337614463203,0.4978821645557102,0,0.6900654302872631,Instagram,0.3819803615170588,0.1396894054456399,0
56,20093.96536142817,suburban,college,0.5828557498921758,0.4311116916368805,0.5968203081341397,0.0567149968129304,0.650274443177155,0.2558097354880031,0.2656752835774767,0.5174528026582671,2.80818413479577,0.5147078942534563,0,0.3993495133065131,Instagram,0.2969822625125936,0.6061292991052323,0
45,55610.848547713584,rural,graduate,0.6604392473989781,0.36320975358824,0.8277788036434487,0.6074387463433665,0.6280489646263111,0.5863702729295295,0.5166408012902455,0.9338219922936318,29.565799269929425,0.9642550036429632,0,0.5094358236587213,in-store,0.1244727196559909,0.2762424953597623,0
19,68415.03488709938,rural,graduate,0.7406905055776566,0.3437868850399363,0.6231745914562267,0.3132815889287239,0.920625243548792,0.2000426118357962,0.4299934089306514,0.3882785635059475,38.80614101770863,0.6002791844251807,0,0.1546934160503384,referral,0.4996487382286949,0.2863334566182656,0
30,31855.38471963192,rural,other,0.242645893432438,0.4087224436012568,0.3272302252312877,0.5240589514189802,0.8509735487252258,0.3948186195508038,0.4815105050105206,0.7140851818145036,40.06405408215332,0.083379170486544,0,0.1211133610957921,Instagram,0.1551793921765854,0.1020629906264803,0
47,75088.58580256555,suburban,college,0.5053375146140042,0.1790883654704972,0.749987611703717,0.1111348614119149,0.4931857405589024,0.5314598038475072,0.5209668780868633,0.5026702816232963,12.96767796109146,0.4339713185801743,1,0.5575279666695923,Instagram,0.5916704333257456,0.3106584911733716,1
27,56285.28514049067,rural,other,0.6032324179689053,0.0180221730354848,0.3254216406906703,0.2900318704470188,0.5428961381954068,0.3939437834240059,0.240485183888985,0.8921146035965656,5.630503948201337,0.3385903289738218,0,0.5241669612550586,in-store,0.1095044587794576,0.1318983223054413,0
39,39424.82216362387,suburban,college,0.7570484943323992,0.1644672009196733,0.6595547687968459,0.5690236700787668,0.8474970669004669,0.5844379290601653,0.3582530364834653,0.8403927414422704,25.31514039147653,0.7975198712414929,0,0.4816323409891728,referral,0.2016239821459033,0.0898317254875677,0
42,49163.46383513441,urban,college,0.7437915156763385,0.3903189145471523,0.8143891914126473,0.4646545300638969,0.6866788062112901,0.7153841782557655,0.0892478983351617,0.4675538304864445,37.746659857133864,0.3530606308683148,0,0.2003496009510508,YouTube,0.1986945073972257,0.3954826294125571,0
25,58374.903687825834,urban,high_school,0.3282569259241176,0.1304365309960628,0.2922109594407784,0.3534500648860438,0.8840809052861867,0.5013914655466882,0.5605491977329952,0.6329634587846167,36.98680173159481,0.7846823356312015,0,0.1774840876850295,in-store,0.0401083284132553,0.1420069379079686,0
34,51140.080871186176,suburban,high_school,0.1973487009880491,0.4073982795830809,0.4571366099800197,0.4890760282768308,0.7878364920073276,0.1526697280261498,0.1881589727585497,0.6740851082716837,53.58189504708217,0.5459851252835635,0,0.2001432441467664,Instagram,0.697333446340317,0.0,0
18,58081.33988669554,urban,college,0.4631474032469488,0.2506505828439085,0.9111628039273524,0.6314211470119309,0.6844516074071687,0.2971736860623457,0.2652233253075028,0.4986897732368147,24.398171978738745,0.7303985782961847,0,0.6846119045090925,in-store,0.3723106198671371,0.2459250397858171,0
24,36189.89610380951,suburban,college,0.6193538883875132,0.2879255951606096,0.5501664925773508,0.5284966751492391,0.6625461514677509,0.2823590550311362,0.2316721035819429,0.2677429139174684,2.3265534266296655,0.48407830511036,1,0.6978980725605647,Instagram,0.4917279955271001,0.2510350810928544,1
32,52540.41236054117,suburban,college,0.8131484108524042,0.4016163933859231,0.796150410507184,0.2322772060890587,0.8262984525183267,0.5489632623934946,0.5169439319598508,0.6226736573390902,47.94999657426353,0.4408234417244919,0,0.2639905756842149,YouTube,0.2967223327132067,0.4494538912190949,0
22,28794.282546425296,urban,college,0.2371010404917025,0.2014734216267048,0.7933283643343534,0.1779418522232851,0.7665552451758986,0.2580708839044041,0.5710676092282939,0.7113124777962144,32.927929711661314,0.7480428876031358,1,0.2935067205426065,Instagram,0.7627874919362898,0.1058867637289132,1
51,48331.60907976949,suburban,college,0.1118307344506524,0.5711153654737801,0.9074186128953524,0.7057818124332179,0.6200448330416799,0.0533355197614758,0.1683534840056832,0.9806920151867928,34.23281865751366,0.4066398672469328,0,0.3263006849987588,Instagram,0.1960219069015013,0.403984555713228,0
20,36441.38537802815,suburban,college,0.2544546999109026,0.2526767595418192,0.6521102108520155,0.5505027656693842,0.3767354416353604,0.7180935607777825,0.019710370327348,0.4866768754491113,41.50635588159876,0.6214889622828144,0,0.5915436829032181,referral,0.5768005836509286,0.3177950654305357,0
30,38967.050861153504,urban,college,0.1090342903634674,0.558844381422837,0.6946819674328681,0.6024833752750713,0.5920559465173536,0.2210109154838004,0.5630210924054362,0.5509195020771098,48.95465385552992,0.3692328381877009,0,0.4100727020105114,Instagram,0.5760794298216882,0.0,0
36,68541.39762815656,urban,graduate,0.6254209541002089,0.2962208942362607,0.4048818087517167,0.4029165755835257,0.7675239460595523,0.3899523637388148,0.7094988243746024,0.5826737091318339,29.65470023774696,0.4152392222919485,0,0.5275561515957211,Instagram,0.4148778506244464,0.2079315405721898,0
49,66369.65180891403,urban,graduate,0.5996258752457424,0.1737553391887154,0.83611042764309,0.6591858555470858,0.6171385074692908,0.5093380162567195,0.6034343855264515,0.4928728656801477,47.64827449992104,0.2068008131761348,1,0.3537020211633499,referral,0.1383746099624045,0.3611725036221314,1
20,59137.071813607654,urban,college,0.7130081778478727,0.374018062963622,0.8015769632102253,0.6187914877882617,0.625676973403722,0.3150285396760144,0.6351546838982826,0.8918945366247909,38.28204396212677,0.1713295451754793,0,0.6253305900304358,referral,0.6205375617463004,0.1214231339193092,0
46,33615.308529911315,rural,college,0.2577164939375234,0.3023673339540065,0.5837506312421445,0.3779065017376775,0.8456856174945718,0.3107869633367514,0.321431722407911,0.4835365723637548,20.166264130380014,0.0573274489250064,0,0.4358129856794173,referral,0.4914464141031428,0.0376395311748851,0
35,45253.87325457797,urban,college,0.7384513797674078,0.0947594253077267,0.8185765343471877,0.6962269392948051,0.8820014297905608,0.9349827411969488,0.5794730090061431,0.874776827234594,26.501422917472333,0.4660897379392188,0,0.4509615639512133,in-store,0.2571998290578901,0.1448382331111007,0
25,68196.46549968775,suburban,graduate,0.2778550266153792,0.4956365040135205,0.8513250761338874,0.2085678766865219,0.9179226716964244,0.2846592431746894,0.7271441127592805,0.2734743932429688,39.251160350977585,0.4447050130667864,1,0.648032720670503,referral,0.832368587362158,0.2252616798546655,1
39,52125.753704598574,urban,college,0.6460135524451954,0.3428543496446732,0.6444238456406809,0.7336893206670599,0.4105685204817418,0.6911847700071237,0.1495374556931573,0.5288569098035009,19.36762853634157,0.2307467729265706,0,0.3876427418460878,YouTube,0.0861415616757845,0.3737066089591715,0
36,84789.94309972541,urban,college,0.9459974594404232,0.5254171748804622,0.6879696076177204,0.7799450136049841,0.2363325736575963,0.2534168887523091,0.8617596501445843,0.723606900758806,43.296886532046784,0.8075039089243297,0,0.1618371750544653,Instagram,0.3959631388044505,0.4356982353588179,0
28,55899.76759091558,rural,high_school,0.2523183961248256,0.2964333145147688,0.5493875519366281,0.5481633088419839,0.7025245053368467,0.6603791658268978,0.4657127523766292,0.4540554292262437,32.372752512708104,0.1261882641238325,1,0.5962155410688097,Instagram,0.4094966297283159,0.1855915559338038,1
35,52880.73674735047,suburban,college,0.305247971353613,0.1504965766991155,0.6635720501268683,0.3596629361105128,0.5327999499089988,0.1753830188576638,0.3114676091310921,0.5749881400874257,35.72427358649727,0.4392673875421579,0,0.5767560506815019,referral,0.5121176879255547,0.1835551416194592,0
31,45363.25303696248,urban,college,0.3120426593670863,0.3050993507735498,0.2642880841770641,0.8590077370342298,0.4449303304168243,0.1745450776719117,0.7250838609635334,0.6571069650236078,51.60757985325229,0.6575886538725679,0,0.4565128969470962,Instagram,0.8633632251132325,0.0,0
